NavVal,NavDate
364.89,02/28/2008 00:00:00
357.38,02/29/2008 00:00:00
354.16,03/03/2008 00:00:00
352.28,03/04/2008 00:00:00
354.78,03/05/2008 00:00:00
350.75,03/06/2008 00:00:00
347.59,03/07/2008 00:00:00
344.56,03/10/2008 00:00:00
347.53,03/11/2008 00:00:00
350.53,03/12/2008 00:00:00
343.67,03/13/2008 00:00:00
340.67,03/14/2008 00:00:00
327.45,03/17/2008 00:00:00
334.66,03/18/2008 00:00:00
332.87,03/19/2008 00:00:00
337.48,03/20/2008 00:00:00
346.68,03/25/2008 00:00:00
343.72,03/26/2008 00:00:00
344.25,03/27/2008 00:00:00
341.14,03/28/2008 00:00:00
341.79,03/31/2008 00:00:00
354.11,04/01/2008 00:00:00
357.78,04/02/2008 00:00:00
353.76,04/03/2008 00:00:00
350.94,04/04/2008 00:00:00
350.99,04/07/2008 00:00:00
348.85,04/08/2008 00:00:00
344.66,04/09/2008 00:00:00
343.1,04/10/2008 00:00:00
338.36,04/11/2008 00:00:00
333.4,04/14/2008 00:00:00
333.2,04/15/2008 00:00:00
336.3,04/16/2008 00:00:00
336.96,04/17/2008 00:00:00
342.2,04/18/2008 00:00:00
337.49,04/21/2008 00:00:00
332.43,04/22/2008 00:00:00
333.03,04/23/2008 00:00:00
335.73,04/24/2008 00:00:00
343.76,04/25/2008 00:00:00
345.55,04/28/2008 00:00:00
344.57,04/29/2008 00:00:00
349.92,04/30/2008 00:00:00
359.02,05/02/2008 00:00:00
357.42,05/05/2008 00:00:00
356.96,05/06/2008 00:00:00
359.98,05/07/2008 00:00:00
358.36,05/08/2008 00:00:00
354.99,05/09/2008 00:00:00
355.77,05/13/2008 00:00:00
356.84,05/14/2008 00:00:00
360.85,05/15/2008 00:00:00
359.75,05/16/2008 00:00:00
362.51,05/19/2008 00:00:00
354.64,05/20/2008 00:00:00
347.75,05/21/2008 00:00:00
349.48,05/22/2008 00:00:00
345.13,05/23/2008 00:00:00
344.8,05/26/2008 00:00:00
347.42,05/27/2008 00:00:00
354.1,05/28/2008 00:00:00
356.67,05/29/2008 00:00:00
361.93,05/30/2008 00:00:00
354.71,06/02/2008 00:00:00
355.29,06/03/2008 00:00:00
354.86,06/04/2008 00:00:00
355.87,06/05/2008 00:00:00
345.87,06/06/2008 00:00:00
342.67,06/09/2008 00:00:00
343.57,06/10/2008 00:00:00
336.94,06/11/2008 00:00:00
338.03,06/12/2008 00:00:00
340.68,06/13/2008 00:00:00
337.69,06/16/2008 00:00:00
336.95,06/17/2008 00:00:00
332.5,06/18/2008 00:00:00
332.8,06/19/2008 00:00:00
324.62,06/20/2008 00:00:00
318.74,06/24/2008 00:00:00
324.88,06/25/2008 00:00:00
314.48,06/26/2008 00:00:00
311.54,06/27/2008 00:00:00
311.91,06/30/2008 00:00:00
305.66,07/01/2008 00:00:00
301.78,07/02/2008 00:00:00
302.42,07/03/2008 00:00:00
298.45,07/04/2008 00:00:00
299.17,07/07/2008 00:00:00
299.07,07/08/2008 00:00:00
297.02,07/09/2008 00:00:00
289.04,07/10/2008 00:00:00
283.18,07/11/2008 00:00:00
282.54,07/14/2008 00:00:00
277.92,07/15/2008 00:00:00
286.54,07/16/2008 00:00:00
296.65,07/17/2008 00:00:00
298.38,07/18/2008 00:00:00
299.36,07/21/2008 00:00:00
303.57,07/22/2008 00:00:00
311.28,07/23/2008 00:00:00
307.2,07/24/2008 00:00:00
306.33,07/25/2008 00:00:00
299.98,07/28/2008 00:00:00
302.77,07/29/2008 00:00:00
307.36,07/30/2008 00:00:00
304.49,07/31/2008 00:00:00
302.42,08/01/2008 00:00:00
300.29,08/04/2008 00:00:00
312.34,08/05/2008 00:00:00
316.48,08/06/2008 00:00:00
313.59,08/07/2008 00:00:00
327.18,08/08/2008 00:00:00
330.37,08/11/2008 00:00:00
330.89,08/12/2008 00:00:00
323.4,08/13/2008 00:00:00
326.05,08/14/2008 00:00:00
332.75,08/18/2008 00:00:00
321.56,08/19/2008 00:00:00
321.86,08/20/2008 00:00:00
318.2,08/21/2008 00:00:00
321.73,08/22/2008 00:00:00
318.63,08/25/2008 00:00:00
321.43,08/26/2008 00:00:00
320.52,08/27/2008 00:00:00
326.07,08/28/2008 00:00:00
328.15,08/29/2008 00:00:00
329.16,09/01/2008 00:00:00
336.39,09/02/2008 00:00:00
334.12,09/03/2008 00:00:00
330.09,09/04/2008 00:00:00
328.91,09/05/2008 00:00:00
336.94,09/08/2008 00:00:00
335.33,09/09/2008 00:00:00
330.59,09/10/2008 00:00:00
329.24,09/11/2008 00:00:00
329.66,09/12/2008 00:00:00
323.23,09/15/2008 00:00:00
321.33,09/16/2008 00:00:00
310.91,09/17/2008 00:00:00
304.47,09/18/2008 00:00:00
317.41,09/19/2008 00:00:00
305.67,09/22/2008 00:00:00
298.62,09/23/2008 00:00:00
295.61,09/24/2008 00:00:00
297.73,09/25/2008 00:00:00
294.6,09/26/2008 00:00:00
283.44,09/29/2008 00:00:00
289.98,09/30/2008 00:00:00
290.84,10/01/2008 00:00:00
284.28,10/02/2008 00:00:00
280.28,10/03/2008 00:00:00
267.44,10/06/2008 00:00:00
261.96,10/07/2008 00:00:00
248.44,10/08/2008 00:00:00
241.29,10/09/2008 00:00:00
235.63,10/10/2008 00:00:00
255.26,10/13/2008 00:00:00
259.46,10/14/2008 00:00:00
243.69,10/15/2008 00:00:00
242.06,10/16/2008 00:00:00
246.59,10/17/2008 00:00:00
252.01,10/20/2008 00:00:00
256.89,10/21/2008 00:00:00
243.98,10/22/2008 00:00:00
243.66,10/23/2008 00:00:00
234.85,10/24/2008 00:00:00
233.26,10/27/2008 00:00:00
240.3,10/28/2008 00:00:00
243.23,10/29/2008 00:00:00
251.92,10/30/2008 00:00:00
253.94,10/31/2008 00:00:00
253.3,11/03/2008 00:00:00
258.96,11/04/2008 00:00:00
250.73,11/05/2008 00:00:00
240.45,11/06/2008 00:00:00
240.17,11/07/2008 00:00:00
236.89,11/10/2008 00:00:00
227.4,11/11/2008 00:00:00
218.67,11/12/2008 00:00:00
218.35,11/13/2008 00:00:00
210.22,11/14/2008 00:00:00
206.45,11/17/2008 00:00:00
203.22,11/18/2008 00:00:00
189.92,11/19/2008 00:00:00
185.49,11/20/2008 00:00:00
190.79,11/21/2008 00:00:00
196.37,11/24/2008 00:00:00
196.43,11/25/2008 00:00:00
198.26,11/26/2008 00:00:00
203.82,11/27/2008 00:00:00
206.68,11/28/2008 00:00:00
196.37,12/01/2008 00:00:00
197.55,12/02/2008 00:00:00
202.4,12/03/2008 00:00:00
200.75,12/04/2008 00:00:00
197.7,12/05/2008 00:00:00
206.12,12/08/2008 00:00:00
208.6,12/09/2008 00:00:00
211.01,12/10/2008 00:00:00
206.98,12/11/2008 00:00:00
203.92,12/12/2008 00:00:00
200.53,12/15/2008 00:00:00
206.21,12/16/2008 00:00:00
206.04,12/17/2008 00:00:00
205.17,12/18/2008 00:00:00
207.87,12/19/2008 00:00:00
203.94,12/22/2008 00:00:00
203.74,12/23/2008 00:00:00
203.58,12/24/2008 00:00:00
202.49,12/29/2008 00:00:00
206.26,12/30/2008 00:00:00
210.77,12/31/2008 00:00:00
218.19,01/02/2009 00:00:00
221.86,01/05/2009 00:00:00
227.2,01/06/2009 00:00:00
222.2,01/07/2009 00:00:00
218.02,01/08/2009 00:00:00
215.24,01/09/2009 00:00:00
211.58,01/12/2009 00:00:00
209.99,01/13/2009 00:00:00
199.75,01/14/2009 00:00:00
198.31,01/15/2009 00:00:00
197.6,01/16/2009 00:00:00
194.18,01/19/2009 00:00:00
191.56,01/20/2009 00:00:00
194.43,01/21/2009 00:00:00
191.37,01/22/2009 00:00:00
188.33,01/23/2009 00:00:00
190.77,01/26/2009 00:00:00
189.8,01/27/2009 00:00:00
195.3,01/28/2009 00:00:00
192.47,01/29/2009 00:00:00
192.16,01/30/2009 00:00:00
191.22,02/02/2009 00:00:00
